Protein	UniquePeptides	TotalPSMs	Cp1	Cp2	Lf1	Lf2	Mt1	Mt2	Cp1_noPF	Cp2_noPF	Lf1_noPF	Lf2_noPF	Mt1_noPF	Mt2_noPF
AT4G01150.1	8	71	35420246460.3	56127205728	18353069569	19175439555	905875313.25	894860222.06	35420246460.3	56127205728	18353069569	19175439555	785341987.15	734321451.67
AT4G01310.1	21	73	10817109706.07	1886004784.403	7366508770	6301536392.38	360059345.51	224333772.247	10323100577.57	1539101876.99	6774749216	4446989222.92	39851505.34	41356214.76
AT4G01320.1	1	1	0	0	40646540	52468696.09	0	0	0	0	0	52468696.09	0	0
AT4G01370.1	5	7	8603419.919	15376942.84	440227170	201041076.41	0	35995726.17	0	0	440227170	54282454.39	0	0
AT4G01480.1	2	3	0	0	11070372	286445957.47	5631846.028	21013723.57	0	0	0	286445957.47	0	0
AT4G01610.1	5	6	0	0	259745194	180398820.912	0	0	0	0	259745194	158039644.49	0	0
AT4G01650.1	1	1	10621969.4	0	6409114.5	15737379.48	24168374.65	16836163.64	0	0	0	15737379.48	0	0
AT4G01660.1	13	22	26549699.393	9984563.397	80013996	159566174.93	1588362971.43	1591163751.31	0	0	0	0	1401068173.73	1591163751.31
AT4G01690.1	26	65	4457718412.88	3996153434.051	1845439677	948940515.597	352787620.34	400322001.75	4074820979.98	3610634107.15	1050169900	413040455.58	0	0
AT4G01700.1	4	8	0	37533232.57	294548428	171938550.621	18982876.27	0	0	0	294548428	171938550.621	0	0
AT4G01800.1	34	81	3104080653.85	1093166850.31	2306892601.5	2403774252.274	402932078.672	347436927.496	2891214615.43	769758804.744	1316753190	1096337767.35	19084789.6	0
AT4G01850.1	4	5	0	0	227241208	253230543.38	19513316.02	12478887.78	0	0	227241208	74720878.32	0	0
AT4G01870.1	1	1	3607655.612	0	48565212	25702026.91	0	0	0	0	48565212	0	0	0
AT4G01883.1	3	7	168370146.53	54465835.51	164283420	173750681.8	0	62035051.14	78896259.14	42742861.61	114555516	57622385.61	0	0
AT4G01897.1	2	2	0	0	181517078	208292373.3	52521243.43	37372908.301	0	0	0	208292373.3	0	0
AT4G01900.1	10	32	1491316848.25	563970731.825	1551994286	1555259895.75	23905967.68	299090602.51	1491316848.25	459470022.425	1107553072	1002123734.02	0	0
AT4G01935.1	2	2	32018991.84	38815094.56	0	0	53603017.7	39098605.6	32018991.84	11202345.7	0	0	0	0
AT4G01940.1	1	4	57430574.9	19467423.43	90796296	75184029.12	0	17834936.62	57430574.9	19467423.43	90796296	75184029.12	0	0
AT4G01990.1	1	2	174144683.8	0	242202592	19727230.52	51994627.29	0	0	0	0	0	51994627.29	0
AT4G02010.1	1	2	75258227.52	86498185.29	108749384	77448955.14	36144506.65	55196685.24	0	86498185.29	108749384	0	0	0
AT4G02080.1	1	3	0	0	88486856	151747509.5	33238139.55	39583706.69	0	0	88486856	151747509.5	0	39583706.69
AT4G02120.1	2	3	0	0	49789432	59676535.65	0	47504142.96	0	0	24805594	59676535.65	0	0
AT4G02340.1	1	2	0	0	37028920	69444870.32	0	0	0	0	37028920	69444870.32	0	0
AT4G02350.1	2	3	14228140.64	55564540.01	18587776	35058615.31	51543799.01	49097044.12	0	0	18587776	24215489.1	37590413.86	0
AT4G02405.1	1	1	10953124.18	0	0	16454989.06	31584431.68	0	10953124.18	0	0	0	0	0
AT4G02450.1	7	14	23621307.44	19278070.232	2382966976	2103342411.14	721649222.3	819543552.95	0	8669537.686	2382966976	1295255273.24	0	0
AT4G02500.1	3	3	0	5570355.057	40149716	0	142848036.35	189497317.6	0	0	0	0	130439923.93	37212616.56
AT4G02510.1	46	118	2878397040.703	1287966289.479	2079089382	2528517431.37	816244952.043	858232829.142	2339632081.813	725590148.506	1269297184	1590311150.07	407561568.11	349040013.82
AT4G02520.1	17	84	1350408159.88	1698846910.669	33489665488	21972043388.807	4513106930.23	5080482316.07	1257177568.24	1698846910.669	33263727248	20716545155	4248653502.33	4392569706
AT4G02530.1	7	45	13338884190	21025492302	7370254464	7402753535.1	502399062.892	407362190.375	13338884190	21025492302	6117858176	6798070776.6	497020740.94	277294890.16
AT4G02570.1	2	4	0	0	121194556	73127830.55	37214307.91	15594515.55	0	0	84416672	45110166.67	37214307.91	0
AT4G02580.1	15	51	36490470.1726	28560774.755	1277425325.5	1906930212.5	19950739657.07	21272750561.04	0	0	1241436333.5	1610422276.3	19950739657.07	21223808694.01
AT4G02610.1	1	1	0	0	23882896	27434737.02	0	0	0	0	23882896	0	0	0
AT4G02620.1	7	17	33486133.096	39496016.764	871675965	791839706.1	374543899.418	648760069.34	17284817.582	22602999.24	463088384	602155714.3	335609565.6	181104359.64
AT4G02725.1	3	5	450617898.73	528914328.75	230059333	508342223.52	0	55356928.71	319814027.2	497521613.01	0	376012679.82	0	0
AT4G02770.1	2	7	586543526.1	1253435958	141257744	149859024.7	81276042.85	125761816.2	586543526.1	1253435958	0	0	0	42170590.75
AT4G02860.1	1	1	0	0	13464764	0	0	0	0	0	13464764	0	0	0
AT4G02930.1	40	109	235169691.19	307668966.38	2425659168.75	3500178031.897	37655527025.67	37163950977.63	0	0	1516161231	2434729547.23	36648241812.27	33132668766.52
AT4G02980.1	1	1	0	0	0	34615632.09	0	0	0	0	0	34615632.09	0	0
AT4G02990.1	1	1	24119346.21	15422412.52	22658768	32111521.12	16715475.83	0	24119346.21	0	0	0	0	0
AT4G03080.1	10	16	6365639.003	21255171.173	551933266	451273161.85	102723004.973	95656672.974	0	0	551933266	231231067.71	0	0
AT4G03140.1	2	4	0	0	0	0	53118690.73	73348826.65	0	0	0	0	28979115.54	73348826.65
AT4G03150.1	1	2	47546715.27	19139352.5	26318284	25696053.09	16839276.79	27496563.93	47546715.27	0	0	25696053.09	0	0
AT4G03200.1	13	20	120654886.658	8410600.086	435178612	707943223.52	395009822.95	421438854.71	0	0	212995308	279951883.87	311710354.26	156456567.13
AT4G03220.1	1	3	0	0	0	297219195.1	149693063.4	163795907.3	0	0	0	0	149693063.4	163795907.3
AT4G03240.1	4	10	0	0	149817224	93249337.339	1106507739.5	778179215.9	0	0	0	0	1106507739.5	658698573.4
AT4G03280.1	10	62	43288725507.57	68221074769.75	23034482286	24700413314.6	2373411599.264	3516236830.88	43237507290.41	68221074769.75	21664048516	24700413314.6	784768047.41	1595554315.58
AT4G03520.1	7	29	3711746011.77	1610923825.31	4623047768	4828064909.1	101292095.251	34968283.346	3131731036.3	1398202033.91	3801519136	4828064909.1	0	0
AT4G03550.1	1	1	0	0	13782462	14171245.06	0	47743740.89	0	0	13782462	0	0	0
AT4G03560.1	6	9	209618409.04	5673016.437	635078674	516340272.17	361942161.79	534059897.84	0	0	444766914	161815037.97	199829725.4	311521799.82
AT4G04020.1	14	63	4965699737.12	17374301431.48	4816002571.5	8954764720.04	200054005.83	615928349.507	4529908670	15663993142.8	4151804331.5	7624878302.44	42459143.68	0
AT4G04040.1	3	5	0	0	136522340	157738170.23	0	0	0	0	136522340	157738170.23	0	0
AT4G04180.1	3	3	0	0	0	20189802.62	148159817.22	92469792.13	0	0	0	0	72343943.33	35839074.43
AT4G04190.1	2	3	0	0	16365601	0	122161626.69	121175467.13	0	0	0	0	122161626.69	83656966.92
AT4G04210.1	2	2	0	0	71977228	46446461.26	17352116.45	49150530.74	0	0	36996220	26702591.2	0	0
AT4G04320.1	20	34	109437795.05	52098121.0762	155031334	221598550.61	2953226231.88	3393263558.85	41220835.37	51394020.32	0	63030495.26	2722086125.96	2556810862.57
AT4G04340.1	3	7	0	0	140569828	124657442.08	71137212.09	88581992.98	0	0	36743520	124657442.08	55382996.6	0
AT4G04350.1	7	12	6915488105.78	1050613549.407	7467442368	6874313940.74	120974583.2	159751922.5	93036608.62	0	238577550	6715030473.58	0	0
AT4G04470.1	2	4	0	0	35064769	23630941.02	190554856.72	128728001.51	0	0	0	23630941.02	190554856.72	46466899.42
AT4G04620.1	1	1	5928149.687	2493300.687	20634800	25857097.29	0	0	0	0	0	25857097.29	0	0
AT4G04640.1	28	227	80365334949.598	127071635466.28	47568189480.3	56921491304.329	4908083794.84	4238203875.255	76988532060.29	119520744032.38	37417212946.8	55202303681.68	3800106253.05	3378125330.51
AT4G04720.1	7	14	5261626.21	2726956.312	397723266	187508890.06	84453542.39	205999659.26	0	0	255170854	137359253.77	61905334.88	148856148.45
AT4G04770.1	9	15	337608288.93	52715967.02	265289503	341013206.85	253828187.62	212179614.3	253915520.28	18026743.37	77392238	160058447.59	240510916.7	200653564.2
AT4G04850.1	2	5	57182920.29	78656115.76	81802336	67222652.22	0	0	57182920.29	78656115.76	38130676	0	0	0
AT4G04910.1	12	20	66120010.53	60371862.046	827423707	709369919.96	433871926.14	458351446.27	0	0	447326107	522602686.17	96409098.25	64660702.01
AT4G04950.1	5	8	92218265.76	202590860.58	270692911.5	251150678.19	26172166.237	19635617.71	0	0	207808040	251150678.19	0	0
AT4G05020.1	40	116	89302972.594	182178234.63	996444272	975580676.2356	16415690420.78	13536384528.926	0	0	472104369	556132487.36	14994529803.08	11475379564.93
AT4G05070.1	1	1	0	0	10725763	0	13310212.52	31904010.12	0	0	0	0	13310212.52	0
AT4G05090.1	3	5	160072245.37	14771333.19	48448985.5	122189966.43	11499586.09	7775118.982	46405575.27	14771333.19	0	71527216.72	0	0
AT4G05150.1	4	6	0	0	105894680	160632071.764	12639498.41	15126847.2	0	0	74886020	151906082.19	0	0
AT4G05160.1	8	18	1775623.228	0	394765096	276763243.728	617948207.22	765934817.24	0	0	234876676	162974258.65	509145634.62	207514239.59
AT4G05180.1	20	162	81420681292.5	102172532965.951	90224834460	95589939545.46	50143164366.93	53754329090.28	74548046534.5	92231909927	90144114086	95545022433	46140119208.43	47041696853.98
AT4G05350.1	1	5	487696.9979	152364.82	0	0	24429473654	21969374894	0	0	0	0	24429473654	21969374894
AT4G05390.1	6	10	239618589.66	110287306.98	232945725	226279964.33	0	0	144696770.89	0	228700416	173476268.03	0	0
AT4G05400.1	11	18	17265331.35	236935206.78	174126802.125	181449118.582	846490456.77	937688837.5	0	0	0	63787876.31	822235128.04	853406015.94
AT4G05420.1	2	3	0	0	92555604	115060643.39	20826462.26	0	0	0	92555604	57621728.53	0	0
AT4G05530.1	12	28	73640857.3	167114130.79	759844393	1022795990.6	2078484922.79	1218204790.86	0	0	366347310	499645052.42	2043199684.13	1087789690.77
AT4G05590.1	2	2	0	0	16666701	0	269064033.25	157656344.37	0	0	0	0	269064033.25	0
AT4G07990.1	1	2	0	0	0	0	20489562.37	24547157.27	0	0	0	0	20489562.37	24547157.27
AT4G08280.1	5	7	135017657.57	46672275.527	258442160	261685696.12	633086434.68	603848442.7	20541994.12	0	218290968	0	349824956.3	75563910.82
AT4G08390.1	20	57	2294804759.874	908692949.16	1165954107	1962213895.6	5449018952.59	4876279371.9	1494576970.03	416069357.29	242433748	1445192816.66	5257977808.65	4627117728.79
AT4G08430.1	1	1	124585135.3	48921047.83	1892278.25	4489716.607	0	45440131.51	0	48921047.83	0	0	0	0
AT4G08520.1	1	1	0	0	46532320	31563084.4	0	8753127.126	0	0	0	31563084.4	0	0
AT4G08790.1	1	1	3423257.876	0	0	43736684.91	44119915.04	38531024.33	0	0	0	43736684.91	0	0
AT4G08870.1	23	92	307278963.841	182771355.21	2008051575	2637112229.51	22961080899.46	33772899779.61	0	0	1110356884	2146082881.18	20401263484.56	33710449025.49
AT4G08900.1	8	18	3936869.378	3568048.523	218999708	314771026.48	3480036270.55	2970489368.9	0	0	102813416	209029120.8	3466299310.86	2943096497.7
AT4G08920.1	1	1	0	0	28445878	25148052.27	0	0	0	0	28445878	0	0	0
AT4G09000.1	8	23	94870324.71	40995785.47	4504270636	3746852046.27	680852382.05	591492313.18	0	0	4301640120	2937334900.7	429288272.21	530930219.43
AT4G09010.1	28	138	29626465378.35	54891910827.27	15799439456.25	18502119865.802	2526895746.668	1950954305.508	28269984794.99	50670436036.27	13343783866	17913740172.06	1712008798.95	1133882247.92
AT4G09020.1	17	35	671159242.468	119666872.162	595712811	2577727890.58	26438331.818	17810391.97	597395182.748	63124717.918	181076982	1608369100.94	0	0
AT4G09040.1	7	20	1071705234.77	227103916.954	611611777	489806459.8	14341120.623	0	1071705234.77	187206935.85	313866720	365870776.98	0	0
AT4G09320.1	12	46	332029063.02	285153305.06	9720530728	8659271762.07	1203538503.71	1409076728.15	106177913.37	71896540.81	9639191752	8600540130.2	645756933.63	1001093774.07
AT4G09350.1	6	7	157620726.45	161152611.93	55272794	32021202.98	13193865.05	41415137.25	0	161152611.93	32956858	32021202.98	0	0
AT4G09570.1	2	3	4699027.789	9828087.876	77692908	31809684.02	0	0	0	0	77692908	0	0	0
AT4G09620.1	2	4	116283645.1	25076280.21	83279180	155046711.62	9086857.733	46402987.112	116283645.1	0	0	0	0	0
AT4G09650.1	21	211	41004414908.24	102023093102.22	40072438782.3	51900767168.554	2023959488.62	1630689600.99	40979449234.7	102004832323.02	33926916233.8	47081078528.3	1591427190.29	1266086539.85
AT4G09670.1	8	14	69468238.417	1597985.048	1317642914	1277124241.71	483706576.816	611621749.17	0	0	1024043506	996164555	29604097.97	0
AT4G09720.1	1	4	0	0	133883056	83408935.07	53305402.89	28215484.22	0	0	133883056	83408935.07	53305402.89	28215484.22
AT4G09730.1	1	2	47522550.27	12773689.31	8023685.5	13177610.16	48673783.01	0	47522550.27	0	8023685.5	0	0	0
AT4G09750.1	6	6	0	13027766.218	133424227	196790003.62	409475982.72	373954542.05	0	10747071.71	0	164032778.92	71553008.42	56752733.63
AT4G09800.1	11	34	166412007.071	177251746.46	7629616296	7531368704.3	2052089237.02	2405854926.67	24489516.56	22045679.97	6202856360	6575764453.1	1581914231.32	1813840106.2
AT4G10000.1	7	22	498588425.09	1163485463.73	906207462	1191526082.03	379266859.13	1282513118.369	458949198.85	1163485463.73	68751926	211628035.7	0	0
AT4G10030.1	1	1	47112081.02	10243845.02	43586540	0	16056033.72	16725584.52	47112081.02	0	0	0	0	0
AT4G10040.1	6	16	642347748.2	285143489.75	397240775.5	665943814.9	2419576181.98	2247342368.47	0	0	0	149230412.7	2419576181.98	2203585797.07
AT4G10050.1	4	5	1336091.328	1610721.666	120968960.5	70780541.649	7995871.102	0	0	0	93417584.5	42197423.05	0	0
AT4G10060.1	9	15	5722340.536	8745304.691	610315447	265166806.71	247433582.23	607428014.72	0	0	328052027	143739374.88	133839674.86	390309470.9
AT4G10120.1	9	10	14121064.106	16834133.45	79969707	533584536.35	143746391.22	144491481.9	0	0	0	533584536.35	0	0
AT4G10300.1	6	14	2012207754.93	463163764.274	2394910612	3535360290.01	124754371.743	146256766.547	1976848417.51	454706308.7	2304114264	3450046866.2	0	0
AT4G10320.1	11	16	4829962.984	5293277.0927	651253668	657617715.78	425159352.404	301006165.96	0	0	488050572	447857518.52	0	32581124.43
AT4G10340.1	27	286	356414870212.57	546934171790.961	189107307277.5	197372801425.18	19695645776.29	18169208207.7	356076127112.524	540606512875.071	160473154030.5	179060726283.98	18868191392.43	17343567516.91
AT4G10360.1	1	2	0	0	28669950	39133639.55	0	0	0	0	28669950	39133639.55	0	0
AT4G10450.1	2	3	0	7662135.596	83275844	109791252.32	91611635.49	53258133.32	0	0	38862376	71950862.32	0	53258133.32
AT4G10480.1	4	7	0	0	321095430	264318306.57	102971288.79	63517192.6	0	0	321095430	187922531.33	0	0
AT4G10750.1	5	9	294369553.75	93711796.94	241064839.5	107265558.72	202734795	68623566.51	294369553.75	36081844.37	107510464	95372927.73	0	0
AT4G10790.1	3	4	0	277579624.1	148849590	155993136.73	16191681.52	24926560.05	0	0	83824114	49692761.02	16191681.52	0
AT4G10840.1	4	4	14498873.77	0	100922922	101630898.93	0	6050023.778	0	0	100922922	38467384.04	0	0
AT4G11010.1	11	43	6254997849.49	3648900058.9	28554737620	30747102279.47	58368796942.75	50899912781.93	0	0	2414396061	3217765131.46	58235204862.15	49774325320.2
AT4G11060.1	6	9	0	3625207.216	27030250	174183390.174	738956835.87	721159694.91	0	0	0	0	738956835.87	396218057.44
AT4G11120.1	19	34	81963676.138	111319259.2	158643842	105196141.29	3824671055.56	3166611100.08	0	0	47608292	22914854.95	2987975034.06	2571081156.69
AT4G11150.1	16	53	137352282.366	163513140.08	6523889720	6322434744.93	5562001533.04	5356619864.85	0	65959345.25	5071018736	6322434744.93	5515308068.45	4627524382.95
AT4G11160.1	1	1	0	0	0	0	27229177.51	50653085.85	0	0	0	0	0	50653085.85
AT4G11175.1	2	5	86273923.42	28342088.38	72534664	0	44103753.9	0	86273923.42	28342088.38	72534664	0	0	0
AT4G11260.1	7	12	106574453.7	30965966.931	576070116	376737190.872	24963999.855	33042967.44	0	0	545380982	264246771	0	33042967.44
AT4G11290.1	3	3	6230630.657	15143050.88	128979448	169559967.84	4092852.622	10371545.78	0	0	39889380	122806775.76	0	0
AT4G11320.1	1	8	37865819.65	48941321.65	0	0	147414199.8	250546216.8	37865819.65	48941321.65	0	0	147414199.8	250546216.8
AT4G11380.1	2	4	0	0	136147896	160936035.24	60263727.47	50332096.26	0	0	136147896	160936035.24	0	0
AT4G11420.1	26	35	110379553.971	88348560.892	2739091056	1569165641.992	6159841782.24	8129689621.797	0	0	2114056440	528592573.03	47748922.2	31245863.12
AT4G11600.1	12	31	200792099.506	168717120.844	2905871963	4573338097.57	2548612714.63	1564616344.239	0	0	2371740768	4410740185.7	2474313775.4	1559249897.99
AT4G11740.1	2	2	0	18072590.5	194613360	103092545.07	85769693.99	194677643.4	0	0	194613360	0	0	0
AT4G11820.1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
AT4G11850.1	5	6	0	3505341.737	207565196	117529778.907	85933256.72	163374224.24	0	0	81289508	0	75756303.26	24710310.08
AT4G11860.1	2	3	0	0	43305072	39690131.91	19117874.05	11449508.45	0	0	20063144	39690131.91	0	0
AT4G11890.1	1	2	63918739.57	158636095.9	0	16088328.86	0	0	63918739.57	158636095.9	0	0	0	0
AT4G11960.1	8	20	355391864.002	1246793611.663	192395384	189435997.533	30569659.87	0	165815750.502	1227758862.79	192395384	181823766.26	0	0
AT4G11980.1	2	4	47547881.1	19370191.02	6479806	9625218.115	170763265.8	72958661.96	0	19370191.02	0	0	0	57002790.54
AT4G12060.1	8	21	1706490139.42	402252938.17	1372969052.5	1326824675.14	128367025.621	67804530.24	1476942384.42	253792724.79	648898212.5	1033575471.6	0	0
AT4G12130.1	8	15	714792534.445	348185005.952	630783575.5	709627326.98	1195936258.35	980174442.7	0	0	20158284	0	1182655128.23	746543504.38
AT4G12290.1	15	20	181064816.46	44308075.505	642242290	2453502223.98	113332549.357	84519439.42	0	0	278989612	2370194444.55	0	0
AT4G12300.1	1	1	0	6231996.981	11353874	31321084.33	0	0	0	0	0	31321084.33	0	0
AT4G12320.1	3	3	5289371.095	24377240.125	129443830	197843009.6	51350233.66	17356840.92	0	0	0	110502292.21	33212845.07	0
AT4G12334.1	1	1	34235774.87	45351874.16	0	0	0	0	0	45351874.16	0	0	0	0
AT4G12340.1	10	23	190927122.41	445225942.535	416029041.5625	426739003.93	2591454265.88	2615148847.8	0	0	275649016	96998397.78	2591454265.88	2439853714.38
AT4G12390.1	2	4	20356369.52	6827925.871	67654620	88946907.79	0	0	0	6827925.871	39396896	88946907.79	0	0
AT4G12420.1	20	48	4341933.328	38752306.117	3743724360	2434388367.01	2090840038.79	2269303321.9	0	0	3743724360	1625149100.91	1889237194.07	1491836148.24
AT4G12590.1	3	5	2597708.499	3151504.33	262270176	226530096.33	82818883.76	58643080.02	0	0	194433672	226530096.33	0	0
AT4G12650.1	1	1	0	0	100464880	0	0	0	0	0	100464880	0	0	0
AT4G12720.1	5	7	20845251.227	9463805.721	1007824536	399511986.19	108112909.295	97667189.503	0	0	672093080	74572706.18	31196227.82	0
AT4G12730.1	8	14	43265927.28	15858966.483	1458196328	1185287129.57	124699809.72	159559982.49	0	0	862820968	1110287314.17	124699809.72	132782903.07
AT4G12800.1	8	97	67990086499.2	80106810824.39	61809600056.66	53842190663.578	1027812787.011	915384972.023	67990086499.2	80106810824.39	61809600056.66	53835917252.6	837911969.601	813107225.013
AT4G12830.1	5	12	326051099.28	301212192.445	80996238	192804626.51	33952483.66	11172242.2	326051099.28	292196363.12	0	192804626.51	0	0
AT4G12840.1	1	1	15041923.96	30375900.32	8218923.5	0	0	0	0	30375900.32	0	0	0	0
AT4G12880.1	4	7	41187168.64	31835701.54	966906600	844952780.9	62405345.03	80221190.91	13252323.95	0	716947712	647239950	28198486.55	0
AT4G12910.1	2	2	95746673.65	101260243.1	71915624	118257597.89	0	0	0	0	0	118257597.89	0	0
AT4G12980.1	4	5	6776807.912	11192042.497	274888368	335402697.92	36026262.664	23424089.81	0	0	125324556	231792154.3	0	23424089.81
AT4G13010.1	15	34	775148760.83	875180866.358	1187637441.75	1956209129.26	1052166218.69	1039172429.1	151725675.45	195644892.82	803459143	1355527357.79	917861936.52	284743617.01
AT4G13050.1	2	3	34892207.22	0	8931139	8954359.035	25527394.06	33102562.34	34892207.22	0	8931139	0	0	0
AT4G13180.1	2	2	0	0	110229276	123063813.47	0	0	0	0	110229276	0	0	0
AT4G13200.1	8	20	1228855759.97	2670087956.72	496275944	446570026.447	396607810.59	542893095.1	1153880792.13	2049361319.22	199260104	253005119.47	0	0
AT4G13220.1	6	11	279276150.21	444912900.22	57676084	81933191.81	36554749.182	40586790.43	279276150.21	402376463.25	0	0	0	0
AT4G13340.1	1	1	54939437.65	68156073.86	31943930	44266663.32	0	55729610.72	0	68156073.86	0	0	0	0
AT4G13350.1	2	3	0	0	107628556	93139575.8	150976757.6	40932992.1	0	0	107628556	49074102.86	0	0
AT4G13360.1	15	36	223439527.51	153608395.538	654276406	705478219.41	2897189625.49	3116946021.09	97958871.96	12049028.95	564452998	303876914.45	2897189625.49	1777789548.65
AT4G13430.1	17	43	3236534422.71	933675738.09	1975637960	1826242890.629	378184858.541	296641979.62	2679285616.13	428231224.34	1566278336	996117911.05	0	0
AT4G13500.1	1	4	342415893.6	623449253.2	275399960	269496005.2	12668274.92	33983124.18	342415893.6	0	275399960	269496005.2	0	0
AT4G13510.1	2	3	0	0	113727548	130615061.04	50107974.67	0	0	0	113727548	36954250.68	0	0
AT4G13550.1	7	10	124802307.47	118996195.64	94641339	140383733.91	23433260.036	33514995.637	43272350.4	16796237.04	74211451	24193663.81	0	0
